ID,source,xml_version,xpath,create_date,latest_feedback_date,file_count
1558,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_FILE/@enable,2016-07-17T00:00:00.0000000,,
8156,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteMinute,2021-11-03T00:00:00.0000000,,
1565,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_PROCESS/@Log,2016-07-17T00:00:00.0000000,,
8171,OSCE,2.0,/Data/Products/Product/Server/ProxySettings/ServerProxy/Internet_Proxy_Port,2021-11-05T00:00:00.0000000,,
1564,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_PROCESS/@Quarantine,2016-07-17T00:00:00.0000000,,
8161,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteItems/Item/@EnableCount,2021-11-03T00:00:00.0000000,,
1562,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_PROCESS/@enable,2016-07-17T00:00:00.0000000,,
8158,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteDayOfWeek,2021-11-03T00:00:00.0000000,,
1575,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/TRENDX_PROCESS/@Log,2016-07-17T00:00:00.0000000,,
8162,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteItems/Item/@ByDay,2021-11-03T00:00:00.0000000,,
731,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/Enable_ELAM,2015-05-24T00:00:00.0000000,,
8173,OSCE,2.0,/Data/Products/Product/Server/ProxySettings/ServerProxy/Internet_Proxy_Pwd,2021-11-05T00:00:00.0000000,,
894,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/AEGIS_UMH/@disable,2015-08-29T00:00:00.0000000,,
8148,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/ScheduleUpdateStartHour,2021-11-03T00:00:00.0000000,,
1557,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_TRENDX/@disable,2016-07-17T00:00:00.0000000,,
8163,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteItems/Item/@ByCount,2021-11-03T00:00:00.0000000,,
1556,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_TRENDX/@enable,2016-07-17T00:00:00.0000000,,
8153,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteRetainDay,2021-11-03T00:00:00.0000000,,
1042,OSCE,2.0,/Data/Products/Product/EndPoint/AgentGlobalSettingInClient/MeerkatLogOnly/@disable,2015-11-20T00:00:00.0000000,,
8150,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/ScheduleUpdateStartWeekday,2021-11-03T00:00:00.0000000,,
1567,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/TRENDX/@disable,2016-07-17T00:00:00.0000000,,
8154,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteFrequency,2021-11-03T00:00:00.0000000,,
667,OSCE,2.0,/Data/Products/Product/Server/SQLAuthMode,2015-04-15T00:00:00.0000000,,
8157,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteDayOfMonth,2021-11-03T00:00:00.0000000,,
606,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP,2015-04-02T00:00:00.0000000,,
8140,OSCE,2.0,/Data/Products/Product/Server/FeatureFlagHiddenKey/AllowAMSIBypassTrickNonBlocking,2021-11-02T00:00:00.0000000,,
893,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/AEGIS_DRE/@enable,2015-08-29T00:00:00.0000000,,
8155,OSCE,2.0,/Data/Products/Product/Server/LogMaintenance/ScheduleDelete/ScheduledDeleteHour,2021-11-03T00:00:00.0000000,,
892,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/AEGIS_DRE/@disable,2015-08-29T00:00:00.0000000,,
8145,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/ScheduleUpdateCompletePeriod,2021-11-03T00:00:00.0000000,,
602,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/MeerkatLogOnly,2015-03-31T00:00:00.0000000,,
8142,OSCE,2.0,/Data/Products/Product/Server/FeatureFlagHiddenKey/EnableUMHFileless,2021-11-02T00:00:00.0000000,,
1559,OSCE,2.0,/Data/Products/Product/EndPoint/TRENDX_CFG/ENABLE_FILE/@disable,2016-07-17T00:00:00.0000000,,
8146,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/ScheduleUpdateInterval,2021-11-03T00:00:00.0000000,,
603,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/MUI_Mode_Enable,2015-03-31T00:00:00.0000000,,
8149,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/ScheduleUpdateStartMin,2021-11-03T00:00:00.0000000,,
598,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_ADC/@enable,2015-03-18T00:00:00.0000000,,
8132,OSCE,2.0,/Data/Products/Product/Server/SNMPTrap/SNMPCommunity,2021-11-01T00:00:00.0000000,,
661,OSCE,2.0,/Data/Products/Product/EndPoint/CPU_Type/@CPU_64bit,2015-04-08T00:00:00.0000000,,
8147,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/ScheduledUpdateEnableUpdateConfigurationsOnlyOncePerDay,2021-11-03T00:00:00.0000000,,
660,OSCE,2.0,/Data/Products/Product/EndPoint/CPU_Type/@CPU_32bit,2015-04-08T00:00:00.0000000,,
8137,OSCE,2.0,/Data/Products/Product/Server/FeatureFlagHiddenKey/UMHCB,2021-11-02T00:00:00.0000000,,
234,OSCE,2.0,/Data/Products/Product/Server/OPP/OPP_PackerSolution,2014-09-25T00:00:00.0000000,,
8134,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/CensusDelayTimeToSendFeedback,2021-11-02T00:00:00.0000000,,
1359,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_DNS,2016-03-31T00:00:00.0000000,,
8138,OSCE,2.0,/Data/Products/Product/Server/FeatureFlagHiddenKey/EnableNonBlockingMode,2021-11-02T00:00:00.0000000,,
235,OSCE,2.0,/Data/Products/Product/Server/CM_Register,2014-12-03T00:00:00.0000000,,
8141,OSCE,2.0,/Data/Products/Product/Server/FeatureFlagHiddenKey/EnableAssessment,2021-11-02T00:00:00.0000000,,
230,OSCE,2.0,/Data/Products/Product/Server/OPP/OPP_BlockShareFolder,2014-09-25T00:00:00.0000000,,
7825,OSCE,2.0,/Data/Products/Product/Server/SMTPServer/EnableESMTP,2021-05-26T00:00:00.0000000,,
605,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_FILE,2015-04-02T00:00:00.0000000,,
8139,OSCE,2.0,/Data/Products/Product/Server/FeatureFlagHiddenKey/EnableADCAssessMode,2021-11-02T00:00:00.0000000,,
604,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_AUTO_NOTIFY,2015-04-02T00:00:00.0000000,,
7830,OSCE,2.0,/Data/Support_Connector_Enable,2021-05-28T00:00:00.0000000,,
226,OSCE,2.0,/Data/Products/Product/Server/IntegratedServer/FileReputationISPS,2014-09-25T00:00:00.0000000,,
7827,OSCE,2.0,/Data/Products/Product/Server/SMTPServer/ESMTPEnableSSL,2021-05-26T00:00:00.0000000,,
895,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/AEGIS_UMH/@enable,2015-08-29T00:00:00.0000000,,
7831,OSCE,2.0,/Data/Products/Product/Server/SMTPServer/ESMTPCertFileName,2021-05-31T00:00:00.0000000,,
227,OSCE,2.0,/Data/Products/Product/Server/IntegratedServer/VirtualAnalyzer_C_and_C_list,2014-09-25T00:00:00.0000000,,
8133,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/CensusFeedbackNumOfFiles,2021-11-02T00:00:00.0000000,,
142,OSCE,2.0,/Data/Products/Product/Server/ProductVersion,2014-09-18T00:00:00.0000000,,
7817,OSCE,2.0,/Data/Products/Product/xdr_onboarding/xdr_enable_onboard_promotion,2021-05-24T00:00:00.0000000,,
597,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_ADC/@disable,2015-03-18T00:00:00.0000000,,
7904,OSCE,2.0,/Data/CLP_ID,2021-06-01T00:00:00.0000000,,
236,OSCE,2.0,/Data/Products/Product/Server/SUSP_OBJ_LIST_USE_CM,2014-12-03T00:00:00.0000000,,
7822,OSCE,2.0,/Data/Products/Product/xdr_onboarding/xdr_xbc_download_mac_universal,2021-05-24T00:00:00.0000000,,
146,OSCE,2.0,/Data/Products/Product/Server/SmartProtection/SmartFeedbackSuspiciousProgram,2014-09-18T00:00:00.0000000,,
7819,OSCE,2.0,/Data/Products/Product/xdr_onboarding/xdr_enable_scheduled_preonboard,2021-05-24T00:00:00.0000000,,
607,OSCE,2.0,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_URL,2015-04-02T00:00:00.0000000,,
7823,OSCE,2.0,/Data/BIF_Feedback_Days,2021-05-24T00:00:00.0000000,,
147,OSCE,2.0,/Data/Products/Product/Server/SmartProtection/WebReputation,2014-09-18T00:00:00.0000000,,
8092,OSCE,2.0,/Data/Products/Product/Server/AEGIS_CUSTOM_POLICY/AEGIS_CUSTOM_POLICY_ENABLED_COUNT,2021-08-16T00:00:00.0000000,,
134,OSCE,2.0,/Data/Products/Product/Server/OSLanguageID,2014-09-18T00:00:00.0000000,,
7809,OSCE,2.0,/Data/BIF_Status,2021-05-07T00:00:00.0000000,2021-05-21T00:00:00.0000000,128
229,OSCE,2.0,/Data/Products/Product/Server/OPP/OPP_BlockPorts,2014-09-25T00:00:00.0000000,,
7816,OSCE,2.0,/Data/Products/Product/Server/AgentGlobalSetting/CensusFeedbackEnable,2021-05-24T00:00:00.0000000,,
228,OSCE,2.0,/Data/Products/Product/Server/IntegratedServer/WebReputationISPS,2014-09-25T00:00:00.0000000,,
6933,OSCE,2.0,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/medium/@desktop,2020-04-20T00:00:00.0000000,,
138,OSCE,2.0,/Data/Products/Product/Server/PLS/Item/@Name,2014-09-18T00:00:00.0000000,,
7811,OSCE,2.0,/Data/Products/Product/Server/CLPID,2021-05-08T00:00:00.0000000,2021-05-21T00:00:00.0000000,2578
599,OSCE,2.0,/Data/Products/Product/EndPoint/BehaviourMonitor/BM_SRP/@disable,2015-03-18T00:00:00.0000000,,
